deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	SW	ZH	93.33%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	SW	JA	45.0%	80.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	SW	RU	95.0%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	SW	ES	71.67%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	SW	SW	43.33%	91.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	SW	BN	3.33%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	SW	TE	40.0%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	SW	TH	63.33%	83.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	BN	EN	93.33%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	BN	FR	45.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	BN	DE	76.67%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	BN	ZH	93.33%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	BN	JA	28.33%	70.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	BN	RU	98.33%	93.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	BN	ES	13.33%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	BN	SW	8.33%	75.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	BN	BN	5.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	BN	TE	8.33%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	BN	TH	45.0%	90.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TE	EN	95.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TE	FR	71.67%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TE	DE	93.33%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TE	ZH	93.33%	93.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TE	JA	41.67%	75.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TE	RU	95.0%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TE	ES	50.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TE	SW	11.67%	63.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TE	BN	8.33%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TE	TE	63.33%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TE	TH	56.67%	83.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TH	EN	73.33%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TH	FR	45.0%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TH	DE	71.67%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TH	ZH	91.67%	93.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TH	JA	43.33%	70.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TH	RU	96.67%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TH	ES	15.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TH	SW	10.0%	55.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TH	BN	5.0%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TH	TE	31.67%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	TH	TH	63.33%	90.0%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	EN	EN	100.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	EN	FR	35.0%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	EN	DE	20.0%	95.0%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	EN	ZH	88.33%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	EN	JA	8.33%	70.0%
deepseek-ai/DeepSeek-R1-Distill-Llama-8B	aime_combined	EN	RU	36.67%	100.0%
